"","lea_street, City, lea_state, lea_zip","No_Match"
"113","13613 North Cave Creek Road, Phoenix, AZ, 85022","Match","Exact","13613 N CAVE CREEK RD, PHOENIX, AZ, 85022","-112.036026,33.610214","128914938","R"
"234","108 Stadium Street, Duncan, AZ, 85534","No_Match"
"355","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"476","2834 East Southern Avenue, Mesa, AZ, 85204","Match","Exact","2834 E SOUTHERN AVE, MESA, AZ, 85204","-111.77065,33.393642","128248893","L"
"597","940 East Maricopa Drive, Springerville, AZ, 85938","Match","Exact","940 E MARICOPA DR, SPRINGERVILLE, AZ, 85938","-109.273895,34.12552","172111078","R"
"114","5740 East River Road, Tucson, AZ, 85750","Match","Exact","5740 E RIVER RD, TUCSON, AZ, 85750","-110.87138,32.273518","606842422","R"
"235","15802 North Parkview Place, Surprise, AZ, 85374","Match","Exact","15802 N PARKVIEW PL, SURPRISE, AZ, 85374","-112.38115,33.636204","649233055","L"
"356","1290b West Vah Ki Inn Road, Coolidge, AZ, 85128","Match","Exact","1290 W VAH KI INN RD, COOLIDGE, AZ, 85128","-111.557205,32.987694","129179608","L"
"477","2415 North Terrace Circle, Mesa, AZ, 85203","Match","Exact","2415 N TERRACE CIR, MESA, AZ, 85203","-111.802025,33.459225","128244080","R"
"598","13615 North 35th Avenue, Phoenix, AZ, 85029","Match","Exact","13615 N 35TH AVE, PHOENIX, AZ, 85029","-112.13381,33.608627","128178040","R"
"115","11440 North 136th Street, Scottsdale, AZ, 85259","Match","Exact","11440 N 136TH ST, SCOTTSDALE, AZ, 85259","-111.78738,33.58886","128958327","L"
"236","Glendale, AZ Glendale is a city in Maricopa county, Arizona, Glendale, AZ, NA","No_Match"
"357","1843 West 16th Avenue, Apache Junction, AZ, 85120","No_Match"
"478","1301 East Fort Lowell Road, Tucson, AZ, 85719","Match","Exact","1301 E FORT LOWELL RD, TUCSON, AZ, 85719","-110.95215,32.264793","121168293","L"
"599","92 Skill Center Road, Sacaton, AZ, 85147","No_Match"
"116","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"237","2435 East Pecan Road, Phoenix, AZ, 85040","Match","Exact","2435 E PECAN RD, PHOENIX, AZ, 85040","-112.02897,33.39555","128216298","R"
"358","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"479","Stadium Drive, Morenci, AZ, 85540","No_Match"
"117","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"238","3950 North 53rd Avenue, Phoenix, AZ, 85031","Match","Exact","3950 N 53RD AVE, PHOENIX, AZ, 85031","-112.17328,33.493416","128198129","L"
"359","1843 West 16th Avenue, Apache Junction, AZ, 85120","No_Match"
"118","1901 Prescott Lakes Parkway, Prescott, AZ, 86301","Match","Exact","1901 PRESCOTT LAKES PKWY, PRESCOTT, AZ, 86301","-112.43372,34.58746","159540813","L"
"239","1619 East Main Street, Mesa, AZ, 85203","Match","Exact","1619 E MAIN ST, MESA, AZ, 85203","-111.7964,33.41528","633220245","R"
"119","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"10","5245 North Camino De Oeste, Tucson, AZ, 85745","No_Match"
"11","4105 East Shea Boulevard, Phoenix, AZ, 85028","Match","Exact","4105 E SHEA BLVD, PHOENIX, AZ, 85028","-111.99313,33.58274","653305889","R"
"12","7624 West Indian School Road, Phoenix, AZ, 85033","Match","Exact","7624 W INDIAN SCHOOL RD, PHOENIX, AZ, 85033","-112.22363,33.494625","640591133","R"
"13","8556 East Loos Drive, Prescott Valley, AZ, 86314","Match","Exact","8556 E LOOS DR, PRESCOTT VALLEY, AZ, 86314","-112.31583,34.60427","612781540","L"
"14","1481 North Eliseo Felix Junior Way, Avondale, AZ, 85323","Match","Non_Exact","1481 ELISEO FELIX JR WAY, AVONDALE, AZ, 85323","-112.33677,33.440495","625174677","R"
"15","50023 North 514th Avenue, Aguila, AZ, 85320","No_Match"
"16","Phoenix, AZ Phoenix is a city in Maricopa county, Arizona, PHOENIX, AZ, NA","No_Match"
"17","Phoenix, AZ Phoenix is a city in Maricopa county, Arizona, PHOENIX, AZ, NA","No_Match"
"18","111 North Well Road, Ajo, AZ, 85321","Match","Exact","111 N WELL RD, AJO, AZ, 85321","-112.85882,32.373035","639455029","L"
"19","3652 Blackwater School Road, Coolidge, AZ, 85128","No_Match"
"480","2675 West Baseline Road, Phoenix, AZ, 85041","Match","Exact","2675 W BASELINE RD, PHOENIX, AZ, 85041","-112.1149,33.37772","640591137","L"
"360","849 North 3rd Avenue, Phoenix, AZ, 85003","Match","Exact","849 N 3RD AVE, PHOENIX, AZ, 85003","-112.07768,33.457268","128211914","R"
"481","25950 West Rockaway Hills Road, Morristown, AZ, 85342","No_Match"
"240","2450 West South Mountain Avenue, Phoenix, AZ, 85041","Match","Non_Exact","2450 W SOUTH MOUNTAIN RD, PHOENIX, AZ, 85041","-112.11246,33.370476","614553329","R"
"361","2327 East Precious Shard Court, Oro Valley, AZ, 85755","Match","Exact","2327 E PRECIOUS SHARD CT, ORO VALLEY, AZ, 85755","-110.93848,32.447975","121391427","L"
"482","3003 Centerpointe East Drive, Prescott, AZ, 86301","Match","Exact","3003 CENTERPOINTE EAST DR, PRESCOTT, AZ, 86301","-112.41052,34.630733","633622511","L"
"120","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"241","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"362","1300 South Belvedere Avenue, Tucson, AZ, 85711","Match","Exact","1300 S BELVEDERE AVE, TUCSON, AZ, 85711","-110.89661,32.206116","121180125","R"
"483","1455 Willow Creek Road, Prescott, AZ, 86301","Match","Exact","1455 WILLOW CREEK RD, PRESCOTT, AZ, 86301","-112.482315,34.56848","616282341","R"
"121","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"242","1858 East Brown Road, Mesa, AZ, 85203","Match","Exact","1858 E BROWN RD, MESA, AZ, 85203","-111.79086,33.437164","128244757","L"
"363","7425 East Culver Street, Scottsdale, AZ, 85257","No_Match"
"484","3686 West Orange Grove Road, Tucson, AZ, 85741","Match","Exact","3686 W ORANGE GROVE RD, TUCSON, AZ, 85741","-111.04339,32.323296","121408564","L"
"122","11440 North 136th Street, Scottsdale, AZ, 85259","Match","Exact","11440 N 136TH ST, SCOTTSDALE, AZ, 85259","-111.78738,33.58886","128958327","L"
"243","1601 West Main Street, Mesa, AZ, 85202","No_Match"
"364","Phoenix, AZ Phoenix is a city in Maricopa county, Arizona, Phoenix, AZ, NA","No_Match"
"485","311 West Cattle Drive Trail, Flagstaff, AZ, 86001","Match","Non_Exact","311 W CATTLE DRIVE TRL, FLAGSTAFF, AZ, 86005","-111.66955,35.162777","189069100","R"
"123","204 West Chandler Heights Road, Chandler, AZ, 85248","Match","Exact","204 W CHANDLER HEIGHTS RD, CHANDLER, AZ, 85248","-111.844826,33.233","625685639","L"
"244","8495 East Broadway Boulevard, Tucson, AZ, 85710","Match","Exact","8495 E BROADWAY BLVD, TUCSON, AZ, 85710","-110.810776,32.220963","121183561","L"
"365","5201 North 7th Street, Phoenix, AZ, 85014","Match","Exact","5201 N 7TH ST, PHOENIX, AZ, 85014","-112.065,33.512928","128208356","R"
"486","2615 West Buckeye Road, Phoenix, AZ, 85009","Match","Exact","2615 W BUCKEYE RD, PHOENIX, AZ, 85009","-112.11542,33.436787","128210859","L"
"124","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"245","3025 North Winstel Boulevard, Tucson, AZ, 85716","Match","Exact","3025 N WINSTEL BLVD, TUCSON, AZ, 85716","-110.91202,32.261986","121168849","L"
"366","3348 West McDowell Road, Phoenix, AZ, 85009","Match","Exact","3348 W MCDOWELL RD, PHOENIX, AZ, 85009","-112.13062,33.46595","128580016","R"
"487","P.O. Box 10010, Tonalea, AZ, 86044","No_Match"
"125","4810 E BEAVER CREEK RD, RIMROCK, AZ, 86335","Match","Non_Exact","4810 E BEAVER CREEK RD, RIMROCK, AZ, 86335","-111.76585,34.65206","627408724","R"
"246","2555 East 1st Street, Tucson, AZ, 85716","Match","Exact","2555 E 1ST ST, TUCSON, AZ, 85716","-110.934525,32.23494","121174076","L"
"367","301 E COMBS RD, QUEEN CREEK, AZ, 85140","Tie"
"488","1911 West Valenzuela, Naco, AZ, 85620","Match","Non_Exact","1911 W VALENZUELA ST, NACO, AZ, 85620","-109.94607,31.336813","120984045","L"
"126","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"247","8340 West Northern Avenue, Glendale, AZ, 85305","Match","Exact","8340 W NORTHERN AVE, GLENDALE, AZ, 85305","-112.238884,33.551964","640591106","R"
"368","5815 South McClintock Drive, Tempe, AZ, 85283","Match","Exact","5815 S MCCLINTOCK DR, TEMPE, AZ, 85283","-111.91127,33.370228","128923963","L"
"489","32919 North Center Street, Wittmann, AZ, 85361","Match","Exact","32919 N CENTER ST, WITTMANN, AZ, 85361","-112.526146,33.7812","128136555","R"
"127","4120 East Acoma Drive, Phoenix, AZ, 85032","Match","Exact","4120 E ACOMA DR, PHOENIX, AZ, 85032","-111.99355,33.619106","128186283","L"
"248","Phoenix, AZ Phoenix is a city in Maricopa county, Arizona, Phoenix, AZ, NA","No_Match"
"369","3830 North 67th Avenue, Phoenix, AZ, 85033","Match","Exact","3830 N 67TH AVE, PHOENIX, AZ, 85033","-112.20324,33.492214","128194747","L"
"128","Gilbert, AZ Gilbert is a city in Maricopa county, Arizona, Gilbert, AZ, NA","No_Match"
"249","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"129","360 South Patagonia Street, Benson, AZ, 85602","Match","Exact","360 S PATAGONIA ST, BENSON, AZ, 85602","-110.29817,31.965809","120967271","L"
"20","3652 Blackwater School Road, Coolidge, AZ, 85128","No_Match"
"21","4510 North 37th Avenue, Phoenix, AZ, 85019","No_Match"
"22","5827 North 35th Avenue, Phoenix, AZ, 85017","Match","Exact","5827 N 35TH AVE, PHOENIX, AZ, 85017","-112.13425,33.52293","652596111","R"
"23","Tempe, AZ Tempe is a city in Maricopa county, Arizona, Tempe, AZ, NA","No_Match"
"24","6211 East Speedway Blvd, Tucson, AZ, 85712","Match","Exact","6211 E SPEEDWAY BLVD, TUCSON, AZ, 85712","-110.85986,32.236088","652596989","L"
"25","County Rd 2052 #11, Alpine, AZ, 85920","No_Match"
"26","10105 South Sasabe Road, Tucson, AZ, 85736","Match","Exact","10105 S SASABE RD, TUCSON, AZ, 85736","-111.31453,32.07176","121151275","L"
"27","3820 East Ray Road, Phoenix, AZ, 85044","Match","Exact","3820 E RAY RD, PHOENIX, AZ, 85044","-112.002304,33.316597","611855118","L"
"28","827 East 6th Avenue, Mesa, AZ, 85204","Match","Exact","827 E 6TH AVE, MESA, AZ, 85204","-111.813354,33.404186","128245666","R"
"29","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"490","Holbrook, AZ Holbrook is a city in Navajo county, Arizona, Holbrook, AZ, NA","No_Match"
"370","P.O. Box 1073, Pinon, AZ, 86510","No_Match"
"491","100 Code Talkers Drive, Holbrook, AZ, 86025","No_Match"
"250","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"371","P.O. Box 130, Whiteriver, AZ, 85941","No_Match"
"492","HC 58 Box 50, Ganado, AZ, 86505","No_Match"
"130","67488 Salome Road, Salome, AZ, 85348","Match","Exact","67488 SALOME RD, SALOME, AZ, 85348","-113.60067,33.774548","642176891","L"
"251","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"372","8176 Westover Street, Joseph City, AZ, 86032","Match","Non_Exact","8176 WESTOVER AVE, JOSEPH CITY, AZ, 86032","-110.331345,34.957592","172443314","L"
"493","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"131","100 Old Douglas Road, Bisbee, AZ, 85603","Match","Exact","100 DOUGLAS RD, BISBEE, AZ, 85603","-109.884415,31.428171","120984429","R"
"252","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"373","3777 West 16th Street, Yuma, AZ, 85364","No_Match"
"494","446 East Broadway Road, Mesa, AZ, 85204","Match","Exact","446 E BROADWAY RD, MESA, AZ, 85204","-111.82163,33.407776","128245279","L"
"132","P.O. Box 97, Pinon, AZ, 86510","No_Match"
"253","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"374","P.O. Box 1420, Kaibeto, AZ, 86053","No_Match"
"495","1216 East Apache Boulevard, Tempe, AZ, 85281","Match","Exact","1216 E APACHE BLVD, TEMPE, AZ, 85281","-111.91983,33.414783","128231844","L"
"133","3652 Blackwater School Road, Coolidge, AZ, 85128","No_Match"
"254","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"375","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"496","1216 East Apache Boulevard, Tempe, AZ, 85281","Match","Exact","1216 E APACHE BLVD, TEMPE, AZ, 85281","-111.91983,33.414783","128231844","L"
"134","6000 East 14th Street, Tucson, AZ, 85711","Match","Exact","6000 E 14TH ST, TUCSON, AZ, 85711","-110.86413,32.21694","121180920","R"
"255","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"376","850 North Morley Avenue, Nogales, AZ, 85621","Match","Exact","850 N MORLEY AVE, NOGALES, AZ, 85621","-110.927895,31.34813","120861684","R"
"497","5818 North 7th Street, Phoenix, AZ, 85014","Match","Exact","5818 N 7TH ST, PHOENIX, AZ, 85014","-112.064995,33.52219","128208254","L"
"135","80 Turkey Creek Rd, Blue, AZ, 85922","No_Match"
"256","Show Low, AZ Show Low is a city in Navajo county, Arizona, Show Low, AZ, NA","No_Match"
"377","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"498","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"136","1200 W WHITE MOUNTAIN BLVD, LAKESIDE, AZ, 85929","Match","Non_Exact","1200 W WHITE MOUNTAIN BLVD, LAKESIDE, AZ, 85929","-109.96464,34.14764","172452433","L"
"257","1950 East Placita Sin Nombre, Tucson, AZ, 85718","No_Match"
"378","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"499","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"137","5651 West Talavi Boulevard, Glendale, AZ, 85306","Match","Exact","5651 W TALAVI BLVD, GLENDALE, AZ, 85306","-112.18052,33.63673","128382817","R"
"258","6710 West Calle Lejos, Peoria, AZ, 85383","Match","Non_Exact","6710 W CLL LEJOS, PEORIA, AZ, 85383","-112.2038,33.703583","647731947","R"
"379","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"138","18008 S FORT GRANT RD, WILLCOX, AZ, 85643","No_Match"
"259","2632 West Augusta Avenue, Phoenix, AZ, 85051","Match","Exact","2632 W AUGUSTA AVE, PHOENIX, AZ, 85051","-112.11557,33.551144","128202847","R"
"139","44936 Joshua Drive, Bouse, AZ, 85325","No_Match"
"30","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"31","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"32","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"33","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"34","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"35","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"36","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"37","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"38","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"39","2030 East Cherry Street, Cottonwood, AZ, 86326","Match","Exact","2030 E CHERRY ST, COTTONWOOD, AZ, 86326","-112.00526,34.73189","632597039","L"
"380","3155 Maricopa Avenue, Lake Havasu City, AZ, 86406","Match","Exact","3155 MARICOPA AVE, LAKE HAVASU CITY, AZ, 86406","-114.28571,34.456985","649953828","R"
"260","4567 West Roberts Road, Queen Creek, AZ, 85142","Match","Exact","4567 W ROBERTS RD, QUEEN CREEK, AZ, 85142","-111.61516,33.17611","129274349","L"
"381","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"140","315 5th Street, Bowie, AZ, 85605","Match","Exact","315 5TH ST, BOWIE, AZ, 85605","-109.48985,32.32577","120932307","L"
"261","25 East Drachman Street, Tucson, AZ, 85705","Match","Exact","25 E DRACHMAN ST, TUCSON, AZ, 85705","-110.97138,32.2395","121170133","L"
"382","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"141","221 West 6th Avenue, Mesa, AZ, 85210","Match","Exact","221 W 6TH AVE, MESA, AZ, 85210","-111.836006,33.404106","128235279","L"
"262","4070 West Jefferson Road, Elfrida, AZ, 85610","Match","Exact","4070 W JEFFERSON RD, ELFRIDA, AZ, 85610","-109.68085,31.685415","645906885","R"
"383","1376 East Cottonwood Lane, Casa Grande, AZ, 85122","No_Match"
"142","400 North Andersen Boulevard, Chandler, AZ, 85224","Match","Exact","400 N ANDERSEN BLVD, CHANDLER, AZ, 85224","-111.874374,33.31232","128785752","R"
"263","1011 North Sunshine Boulevard, Eloy, AZ, 85131","Match","Non_Exact","1011 S SUNSHINE BLVD, ELOY, AZ, 85131","-111.55036,32.73233","637402041","R"
"384","7820 East Wrightstown Road, Tucson, AZ, 85715","Match","Exact","7820 E WRIGHTSTOWN RD, TUCSON, AZ, 85715","-110.82556,32.250675","121182292","R"
"143","25555 West Durango Street, Buckeye, AZ, 85326","No_Match"
"264","Peoria, AZ Peoria is a city in Maricopa county, Arizona, Peoria, AZ, NA","No_Match"
"385","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"144","1000 East Narramore Avenue, Buckeye, AZ, 85326","Match","Exact","1000 E NARRAMORE AVE, BUCKEYE, AZ, 85326","-112.5736,33.37403","128124175","R"
"265","2411 West Colter Street, Phoenix, AZ, 85015","Match","Exact","2411 W COLTER ST, PHOENIX, AZ, 85015","-112.11043,33.513153","639056186","L"
"386","217 East Olympic Drive, Phoenix, AZ, 85042","Match","Exact","217 E OLYMPIC DR, PHOENIX, AZ, 85042","-112.07116,33.374107","128323902","R"
"145","1004 Hancock Road, Bullhead City, AZ, 86442","Match","Exact","1004 HANCOCK RD, BULLHEAD CITY, AZ, 86442","-114.61273,35.107918","190318442","L"
"266","4848 South 2nd Street, Phoenix, AZ, 85040","Match","Exact","4848 S 2ND ST, PHOENIX, AZ, 85040","-112.07112,33.402214","128215472","R"
"387","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"146","4055 East Warner Road, Gilbert, AZ, 85296","No_Match"
"267","4848 South 2nd Street, Phoenix, AZ, 85040","Match","Exact","4848 S 2ND ST, PHOENIX, AZ, 85040","-112.07112,33.402214","128215472","R"
"388","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"147","4055 East Warner Road, Gilbert, AZ, 85296","No_Match"
"268","4848 South 2nd Street, Phoenix, AZ, 85040","Match","Exact","4848 S 2ND ST, PHOENIX, AZ, 85040","-112.07112,33.402214","128215472","R"
"389","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"148","1120 South Gilbert Road, Gilbert, AZ, 85296","Match","Exact","1120 S GILBERT RD, GILBERT, AZ, 85296","-111.78999,33.329697","647503237","L"
"269","3900 South 55th Avenue, Phoenix, AZ, 85043","No_Match"
"149","4744 West Grovers Avenue, Glendale, AZ, 85308","Match","Exact","4744 W GROVERS AVE, GLENDALE, AZ, 85308","-112.1617,33.647274","128175334","L"
"40","2250 East Germann Road, Chandler, AZ, 85286","Match","Exact","2250 E GERMANN RD, CHANDLER, AZ, 85286","-111.80241,33.278713","646720288","R"
"41","2471 North Arizona Avenue, Chandler, AZ, 85225","Match","Exact","2471 N ARIZONA AVE, CHANDLER, AZ, 85225","-111.841736,33.342503","128268777","R"
"42","701 West Wetmore Road, Tucson, AZ, 85705","Match","Exact","701 W WETMORE RD, TUCSON, AZ, 85705","-110.981224,32.28648","628062159","L"
"43","9168 South Avenue 36 East, Wellton, AZ, 85356","Match","Exact","9168 S AVE 36 E, WELLTON, AZ, 85356","-114.02215,32.689205","129610583","L"
"44","3102 North 56th Street, Phoenix, AZ, 85018","Match","Exact","3102 N 56TH ST, PHOENIX, AZ, 85018","-111.96089,33.48381","128222024","L"
"45","10488 E SKELETON CANYON RD, PORTAL, AZ, 85632","Match","Exact","10488 SKELETON CANYON RD, PORTAL, AZ, 85632","-109.12701,31.690102","120996566","L"
"46","801 West Southern Avenue, Apache Junction, AZ, 85120","Match","Exact","801 W SOUTHERN AVE, APACHE JUNCTION, AZ, 85120","-111.558655,33.393303","129312789","L"
"47","2701 South Campbell Avenue, Tucson, AZ, 85713","Match","Exact","2701 S CAMPBELL AVE, TUCSON, AZ, 85713","-110.94353,32.191708","121175926","L"
"48","3102 North 56th Street, Phoenix, AZ, 85018","Match","Exact","3102 N 56TH ST, PHOENIX, AZ, 85018","-111.96089,33.48381","128222024","L"
"49","1951 North Alma School Road, Chandler, AZ, 85224","Match","Exact","1951 N ALMA SCHOOL RD, CHANDLER, AZ, 85224","-111.85907,33.334232","128242254","R"
"390","7878 North 16th Street, Phoenix, AZ, 85020","Match","Exact","7878 N 16TH ST, PHOENIX, AZ, 85020","-112.04788,33.551956","243920886","L"
"270","Glendale, AZ Glendale is a city in Maricopa county, Arizona, Glendale, AZ, NA","No_Match"
"391","P.O. Box 188, Kayenta, AZ, 86033","No_Match"
"150","9412 East Brown Road, Mesa, AZ, 85207","Match","Exact","9412 E BROWN RD, MESA, AZ, 85207","-111.62814,33.436844","128803520","L"
"271","1045 South San Marcos Drive, Apache Junction, AZ, 85120","Match","Non_Exact","1045 N SAN MARCOS DR, APACHE JUNCTION, AZ, 85120","-111.55477,33.424404","648012990","L"
"392","Kayenta, AZ Kayenta is a city in Navajo county, Arizona, Kayenta, AZ, NA","No_Match"
"151","7634 West Camelback Road, Glendale, AZ, 85303","Match","Exact","7634 W CAMELBACK RD, GLENDALE, AZ, 85303","-112.22254,33.508984","128916941","R"
"272","P.O. Box 750, Polacca, AZ, 86042","No_Match"
"393","P.O. Box 397, Keams Canyon, AZ, 86034","No_Match"
"152","44301 West Maricopa-Casa Grande Highway, Maricopa, AZ, 85138","Match","Exact","44301 W MARICOPA-CASA GRANDE HWY, MARICOPA, AZ, 85138","-112.04387,33.05468","639751011","L"
"273","7900 South Jesse Owens Parkway, Phoenix, AZ, 85042","No_Match"
"394","325 North Washington Avenue, Prescott, AZ, 86301","Match","Exact","325 N WASHINGTON AVE, PRESCOTT, AZ, 86301","-112.46041,34.545837","159456945","R"
"153","410 Camp Lincoln Road, Camp Verde, AZ, 86322","No_Match"
"274","3401 North Fort Valley Road, Flagstaff, AZ, 86001","Match","Exact","3401 N FORT VALLEY RD, FLAGSTAFF, AZ, 86001","-111.66685,35.23663","615017775","L"
"395","1025 East Liberty Lane, Phoenix, AZ, 85048","Match","Exact","1025 E LIBERTY LN, PHOENIX, AZ, 85048","-112.06073,33.296253","649108321","R"
"154","9965 West Calle Lejos, Peoria, AZ, 85383","Match","Non_Exact","9965 W CLL LEJOS, PEORIA, AZ, 85383","-112.274445,33.703503","621166366","L"
"275","306 West Cedar Avenue, Flagstaff, AZ, 86001","Match","Exact","306 W CEDAR AVE, FLAGSTAFF, AZ, 86001","-111.6458,35.213226","188860661","R"
"396","3701 East River Road, Tucson, AZ, 85718","Match","Exact","3701 E RIVER RD, TUCSON, AZ, 85718","-110.91404,32.275856","121168683","L"
"155","34630 School Loop Road, Black Canyon City, AZ, 85324","No_Match"
"276","850 North Locust Drive, Flagstaff, AZ, 86001","Match","Exact","850 N LOCUST DR, FLAGSTAFF, AZ, 86001","-111.63148,35.199997","647752326","R"
"397","2536 North 3rd Street, Phoenix, AZ, 85004","Match","Exact","2536 N 3RD ST, PHOENIX, AZ, 85004","-112.06944,33.47559","128212973","L"
"156","3686 West Orange Grove Road, Tucson, AZ, 85741","Match","Exact","3686 W ORANGE GROVE RD, TUCSON, AZ, 85741","-111.04339,32.323296","121408564","L"
"277","3285 Sparrow Avenue, Flagstaff, AZ, 86004","Match","Exact","3285 SPARROW AVE, FLAGSTAFF, AZ, 86004","-111.60617,35.199013","189049795","L"
"398","P.O. Box 800, Ganado, AZ, 86505","No_Match"
"157","5260 North Royal Palm Drive, Tucson, AZ, 85705","Match","Exact","5260 N ROYAL PALM DR, TUCSON, AZ, 85705","-111.02435,32.302845","606809871","R"
"278","715 West Mariposa Street, Phoenix, AZ, 85013","Match","Exact","715 W MARIPOSA ST, PHOENIX, AZ, 85013","-112.08296,33.508434","128206113","L"
"399","3410 North Burbank Street, Kingman, AZ, 86409","Match","Exact","3410 N BURBANK ST, KINGMAN, AZ, 86409","-114.02916,35.22409","618613504","R"
"158","1300 N Centennial Blvd, Taylor, AZ, 85939","No_Match"
